日期,era,final盈亏,news门控盈亏,dual盈亏,macro降权门控盈亏,weather_v3代理盈亏,组合_v3盈亏,组合_无天气盈亏,组合日收益_3M,core保证金,新闻可用
2020-12-03,final_macro_weather,0.0,0.0,0.0,0.0,250.00008333335,250.00008333335,0.0,8.333336111111667e-05,0.0,0
2020-12-04,final_macro_weather,0.0,0.0,0.0,0.0,174.7030333297,174.7030333297,0.0,5.823434444323333e-05,0.0,0
2020-12-07,final_macro_weather,0.0,0.0,0.0,0.0,-74.84283229275,-74.84283229275,0.0,-2.494761076425e-05,0.0,0
2020-12-08,final_macro_weather,0.0,0.0,0.0,0.0,-1860.45268625435,-1860.45268625435,0.0,-0.0006201508954181167,0.0,0
2020-12-09,final_macro_weather,0.0,0.0,0.0,0.0,2010.0935660567,2010.0935660567,0.0,0.0006700311886855667,0.0,0
2020-12-10,final_macro_weather,0.0,0.0,0.0,0.0,298.7454120674,298.7454120674,0.0,9.958180402246668e-05,0.0,0
2020-12-11,final_macro_weather,0.0,0.0,0.0,0.0,298.03312350285,298.03312350285,0.0,9.934437450095e-05,0.0,0
2020-12-14,final_macro_weather,0.0,0.0,0.0,0.0,198.29470745799998,198.29470745799998,0.0,6.609823581933333e-05,0.0,0
2020-12-15,final_macro_weather,0.0,0.0,0.0,0.0,173.2502009846,173.2502009846,0.0,5.775006699486667e-05,0.0,0
2020-12-16,final_macro_weather,0.0,0.0,0.0,0.0,3198.729089436,3198.729089436,0.0,0.001066243029812,0.0,0
2020-12-17,final_macro_weather,0.0,0.0,0.0,0.0,481.23254818015,481.23254818015,0.0,0.00016041084939338334,0.0,0
2020-12-18,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-21,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-22,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-23,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-24,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-25,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-28,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-29,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-30,final_macro_weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-12-31,final_macro_weather,0.0,0.0,0.0,0.0,2726.51871562715,2726.51871562715,0.0,0.0009088395718757166,0.0,0
2021-01-04,final_macro_weather,0.0,0.0,0.0,0.0,234.30184929375002,234.30184929375002,0.0,7.810061643125001e-05,0.0,0
2021-01-05,final_macro_weather,0.0,0.0,0.0,0.0,350.63136595105004,350.63136595105004,0.0,0.00011687712198368335,0.0,0
2021-01-06,final_macro_weather,0.0,0.0,0.0,0.0,-420.875818488,-420.875818488,0.0,-0.000140291939496,0.0,0
2021-01-07,final_macro_weather,0.0,0.0,0.0,0.0,-1674.07953471125,-1674.07953471125,0.0,-0.0005580265115704167,0.0,0
2021-01-08,final_macro_weather,0.0,0.0,0.0,0.0,-2082.3842040454,-2082.3842040454,0.0,-0.0006941280680151334,0.0,0
2021-01-11,final_macro_weather,0.0,0.0,0.0,0.0,721.9889151625,721.9889151625,0.0,0.00024066297172083332,0.0,0
2021-01-12,final_macro_weather,0.0,0.0,0.0,0.0,383.3623859775,383.3623859775,0.0,0.0001277874619925,0.0,0
2021-01-13,final_macro_weather,0.0,0.0,0.0,0.0,1143.0828371822502,1143.0828371822502,0.0,0.0003810276123940834,0.0,0
2021-01-14,final_macro_weather,0.0,0.0,0.0,0.0,4127.0185158525,4127.0185158525,0.0,0.0013756728386175,0.0,0
2021-01-15,final_macro_weather,0.0,0.0,0.0,0.0,-45.87997849267888,-45.87997849267888,0.0,-1.5293326164226294e-05,0.0,0
2021-01-18,final_macro_weather,0.0,0.0,0.0,0.0,-298.6310342548,-298.6310342548,0.0,-9.954367808493333e-05,0.0,0
2021-01-19,final_macro_weather,0.0,0.0,0.0,0.0,-2438.5352994274,-2438.5352994274,0.0,-0.0008128450998091333,0.0,0
2021-01-20,final_macro_weather,-60.0,0.0,-60.0,0.0,46.89551733862881,-13.104482661371193,-60.0,-4.368160887123731e-06,27566.0,0
2021-01-21,final_macro_weather,-2376.0,0.0,-2376.0,0.0,-1746.9595010965502,-4122.95950109655,-2376.0,-0.0013743198336988501,37072.0,0
2021-01-22,final_macro_weather,6918.0,0.0,6918.0,0.0,0.0,6918.0,6918.0,0.002306,62683.0,0
2021-01-25,final_macro_weather,699.0,0.0,699.0,0.0,0.0,699.0,699.0,0.000233,60354.0,0
2021-01-26,final_macro_weather,-1320.0,0.0,-1320.0,0.0,0.0,-1320.0,-1320.0,-0.00044,60492.0,0
2021-01-27,final_macro_weather,550.0,0.0,550.0,0.0,0.0,550.0,550.0,0.00018333333333333334,61088.0,0
2021-01-28,final_macro_weather,1746.0,0.0,1746.0,1381.4622182263063,0.0,3127.4622182263065,3127.4622182263065,0.0010424874060754356,57904.0,0
2021-01-29,final_macro_weather,-2944.0,0.0,-2944.0,2932.3665125388475,0.0,-11.633487461152527,-11.633487461152527,-3.877829153717509e-06,71622.0,0
2021-02-01,final_macro_weather,-870.0,0.0,-870.0,-2161.798535711326,0.0,-3031.798535711326,-3031.798535711326,-0.0010105995119037755,99563.0,0
2021-02-02,final_macro_weather,-3286.0,0.0,-3286.0,-3034.313923770179,937.7388314743,-5382.575092295879,-6320.313923770179,-0.0017941916974319595,60203.0,0
2021-02-03,final_macro_weather,-1574.0,0.0,-1574.0,-1954.6449307507467,-210.37873128660001,-3739.0236620373466,-3528.6449307507464,-0.0012463412206791156,25746.0,0
2021-02-04,final_macro_weather,1257.0,0.0,1257.0,-3034.6416633420745,560.22502738215,-1217.4166359599244,-1777.6416633420745,-0.0004058055453199748,66345.0,0
2021-02-05,final_macro_weather,-1000.0,0.0,-1000.0,2144.2458510380834,-700.6744803605,443.57137067758345,1144.2458510380834,0.00014785712355919447,68264.0,0
2021-02-08,final_macro_weather,-819.0,0.0,-819.0,3135.39598580007,-1318.52795337645,997.86803242362,2316.39598580007,0.00033262267747454,61798.0,0
2021-02-09,final_macro_weather,3537.0,0.0,3537.0,41.139656526437676,-284.3603122059,3293.779344320538,3578.1396565264376,0.0010979264481068458,65207.0,0
2021-02-10,final_macro_weather,7309.0,0.0,7309.0,-7991.541770562072,3370.3595734615,2687.817802899428,-682.5417705620721,0.0008959392676331426,83768.0,0
2021-02-18,final_macro_weather,4014.0,0.0,4014.0,-1182.14765757469,1057.76937309745,3889.6217155227596,2831.85234242531,0.0012965405718409198,71613.0,0
2021-02-19,final_macro_weather,12313.0,0.0,12313.0,2863.8830620024482,320.16117027005004,15497.0442322725,15176.88306200245,0.0051656814107575,75921.0,0
2021-02-22,final_macro_weather,0.0,0.0,0.0,1364.197669010487,706.02355865765,2070.221227668137,1364.197669010487,0.0006900737425560457,0.0,0
2021-02-23,final_macro_weather,0.0,0.0,0.0,-363.9355211226923,-569.06225934545,-932.9977804681423,-363.9355211226923,-0.00031099926015604743,0.0,0
2021-02-24,final_macro_weather,0.0,0.0,0.0,-1260.9458070047979,1316.2794105689,55.33360356410208,-1260.9458070047979,1.844453452136736e-05,0.0,0
2021-02-25,final_macro_weather,0.0,0.0,0.0,-2227.1307469455414,-2577.41090034195,-4804.541647287491,-2227.1307469455414,-0.0016015138824291637,0.0,0
2021-02-26,final_macro_weather,0.0,0.0,0.0,-535.9893932687305,1602.8796293734501,1066.8902361047196,-535.9893932687305,0.0003556300787015732,0.0,0
2021-03-01,final_macro_weather,0.0,0.0,0.0,-2255.369901942517,-410.21003085995,-2665.5799328024673,-2255.369901942517,-0.0008885266442674891,0.0,0
2021-03-02,final_macro_weather,0.0,0.0,0.0,533.7120259362349,1835.4358589477,2369.1478848839347,533.7120259362349,0.0007897159616279783,0.0,0
2021-03-03,final_macro_weather,0.0,0.0,0.0,-1067.3983676268215,-495.85351714795,-1563.2518847747715,-1067.3983676268215,-0.0005210839615915905,0.0,0
2021-03-04,final_macro_weather,0.0,0.0,0.0,-1330.5401264426112,-1842.7852171504,-3173.325343593011,-1330.5401264426112,-0.0010577751145310038,0.0,0
2021-03-05,final_macro_weather,0.0,0.0,0.0,1336.692632328147,594.4770670659,1931.169699394047,1336.692632328147,0.000643723233131349,0.0,0
2021-03-08,final_macro_weather,0.0,0.0,0.0,-412.11238664831495,-1583.89778741575,-1996.0101740640648,-412.11238664831495,-0.0006653367246880216,0.0,0
2021-03-09,final_macro_weather,0.0,0.0,0.0,1207.7954912093405,-625.2907897714,582.5047014379405,1207.7954912093405,0.00019416823381264683,0.0,0
2021-03-10,final_macro_weather,0.0,0.0,0.0,1092.3501630963185,1086.4608387851501,2178.8110018814687,1092.3501630963185,0.0007262703339604896,0.0,0
2021-03-11,final_macro_weather,0.0,0.0,0.0,-1879.0913463320514,962.95413863405,-916.1372076980015,-1879.0913463320514,-0.00030537906923266717,0.0,0
2021-03-12,final_macro_weather,0.0,0.0,0.0,1180.6507691383638,-1724.799695746,-544.1489266076362,1180.6507691383638,-0.00018138297553587873,0.0,0
2021-03-15,final_macro_weather,0.0,0.0,0.0,232.92616578848325,-394.28551106625,-161.35934527776678,232.92616578848325,-5.378644842592226e-05,0.0,0
2021-03-16,final_macro_weather,0.0,0.0,0.0,410.75564238681244,856.5641444525501,1267.3197868393625,410.75564238681244,0.00042243992894645414,0.0,0
2021-03-17,final_macro_weather,0.0,0.0,0.0,1085.5922947690146,529.5154801105999,1615.1077748796147,1085.5922947690146,0.0005383692582932049,0.0,0
2021-03-18,final_macro_weather,0.0,0.0,0.0,-639.3207517240978,-2670.2975140059502,-3309.618265730048,-639.3207517240978,-0.0011032060885766827,0.0,0
2021-03-19,final_macro_weather,0.0,0.0,0.0,-577.3167879424695,813.2208281645,235.9040402220304,-577.3167879424695,7.863468007401013e-05,0.0,0
2021-03-22,final_macro_weather,-3177.0,0.0,-3177.0,575.3416066017752,-532.06405300815,-3133.7224464063747,-2601.6583933982247,-0.0010445741488021249,43697.0,0
2021-03-23,final_macro_weather,-1657.0,0.0,-1657.0,-384.29269358792607,-1569.5417267517,-3610.8344203396264,-2041.2926935879261,-0.0012036114734465422,28714.0,0
2021-03-24,final_macro_weather,2320.0,0.0,2320.0,657.4266135176695,1011.8224003026501,3989.2490138203193,2977.4266135176695,0.0013297496712734397,46737.0,0
2021-03-25,final_macro_weather,3415.0,0.0,3415.0,-562.9129012594912,2.671562393909534,2854.758661134418,2852.0870987405087,0.0009515862203781394,41584.0,0
2021-03-26,final_macro_weather,3166.0,0.0,3166.0,-27.43006506119474,-8.747204841918089,3129.822730096887,3138.569934938805,0.001043274243365629,44216.0,0
2021-03-29,final_macro_weather,1971.0,0.0,1971.0,-3215.87439880733,-849.7010283283,-2094.57542713563,-1244.8743988073302,-0.00069819180904521,33933.0,0
2021-03-30,final_macro_weather,936.0,0.0,936.0,-2869.0610140085646,256.19093107955,-1676.8700829290146,-1933.0610140085646,-0.0005589566943096716,33996.0,0
2021-03-31,final_macro_weather,-3049.0,0.0,-3049.0,5210.6606732302,53.49329038305,2215.1539636132497,2161.6606732302,0.0007383846545377499,77765.0,0
2021-04-01,final_macro_weather,1022.0,0.0,1022.0,3297.111417856052,-482.89756451790004,3836.213853338152,4319.111417856052,0.0012787379511127173,9204.0,0
2021-04-02,final_macro_weather,1242.0,0.0,1242.0,-1844.3847142726722,-492.00250815784995,-1094.3872224305221,-602.3847142726722,-0.00036479574081017406,32882.0,0
2021-04-06,final_macro_weather,-1121.0,0.0,-1121.0,1299.5078605708443,298.37295787675004,476.8808184475943,178.5078605708443,0.00015896027281586477,29831.0,0
2021-04-07,final_macro_weather,-919.0,0.0,-919.0,589.0303344295123,-227.65852435425,-557.6281899247376,-329.9696655704877,-0.00018587606330824587,37841.0,0
2021-04-08,final_macro_weather,2727.0,0.0,2727.0,1272.2423937733513,1652.4108436551,5651.653237428451,3999.242393773351,0.0018838844124761502,51529.0,0
2021-04-09,final_macro_weather,2515.0,0.0,2515.0,-1637.2303115847944,538.68560887005,1416.4552972852557,877.7696884152056,0.0004721517657617519,50880.0,0
2021-04-12,final_macro_weather,498.0,0.0,498.0,-2619.1682689187614,-1970.3642662246002,-4091.5325351433617,-2121.1682689187614,-0.0013638441783811205,58348.0,0
2021-04-13,final_macro_weather,-114.0,0.0,-114.0,2619.452257329933,-1298.78051292065,1206.6717444092833,2505.452257329933,0.00040222391480309444,37627.0,0
2021-04-14,final_macro_weather,1622.0,0.0,1622.0,-178.34828981979985,-102.8324943189,1340.8192158613,1443.6517101802,0.00044693973862043335,51012.0,0
2021-04-15,final_macro_weather,-2600.0,0.0,-2600.0,2252.8337050458163,2904.34745945235,2557.1811644981663,-347.16629495418374,0.0008523937214993888,44843.0,0
2021-04-16,final_macro_weather,-320.0,0.0,-320.0,1994.501470059695,653.7358902111,2328.237360270795,1674.501470059695,0.0007760791200902649,46056.0,0
2021-04-19,final_macro_weather,1250.0,0.0,1250.0,-2466.6021979435336,-563.8179586752,-1780.4201566187335,-1216.6021979435336,-0.0005934733855395779,37262.0,0
2021-04-20,final_macro_weather,-294.0,0.0,-294.0,-13.714285714285715,2317.8107521728502,2010.0964664585645,-307.7142857142857,0.0006700321554861881,45182.0,0
2021-04-21,final_macro_weather,1749.0,0.0,1749.0,0.0,811.0021398132,2560.0021398132,1749.0,0.0008533340466044,65750.0,0
2021-04-22,final_macro_weather,49.0,0.0,49.0,0.0,94.4233290952,143.42332909520002,49.0,4.7807776365066675e-05,24511.0,0
2021-04-23,final_macro_weather,50.0,0.0,50.0,0.0,994.5353308774,1044.5353308774002,50.0,0.00034817844362580003,37670.0,0
2021-04-26,final_macro_weather,4035.0,0.0,4035.0,0.0,6060.6341899075505,10095.63418990755,4035.0,0.0033652113966358504,51165.0,0
2021-04-27,final_macro_weather,-567.0,0.0,-567.0,0.0,235.84912657205,-331.15087342795,-567.0,-0.00011038362447598332,31117.0,0
2021-04-28,final_macro_weather,1925.0,0.0,1925.0,0.0,1179.4026659209999,3104.402665921,1925.0,0.0010348008886403332,25676.0,0
2021-04-29,final_macro_weather,2823.0,0.0,2823.0,0.0,-1067.23498232215,1755.76501767785,2823.0,0.0005852550058926167,57156.0,0
2021-04-30,final_macro_weather,6535.0,0.0,6535.0,0.0,3820.5615578197503,10355.56155781975,6535.0,0.0034518538526065834,57610.0,0
2021-05-06,final_macro_weather,-15.0,0.0,-15.0,0.0,1026.7494251441,1011.7494251441001,-15.0,0.0003372498083813667,67033.0,0
2021-05-07,final_macro_weather,850.0,0.0,850.0,0.0,555.9106179566,1405.9106179566002,850.0,0.00046863687265220004,58896.0,0
2021-05-10,final_macro_weather,1854.0,0.0,1854.0,0.0,-1601.8347034564001,252.16529654359988,1854.0,8.405509884786663e-05,37037.0,0
2021-05-11,final_macro_weather,5065.0,0.0,5065.0,0.0,3221.7277837695,8286.7277837695,5065.0,0.0027622425945898334,27665.0,0
2021-05-12,final_macro_weather,-3605.0,0.0,-3605.0,0.0,0.0,-3605.0,-3605.0,-0.0012016666666666666,28098.0,0
2021-05-13,final_macro_weather,-3242.0,0.0,-3242.0,0.0,-358.26909020105,-3600.26909020105,-3242.0,-0.0012000896967336832,33276.0,0
2021-05-14,final_macro_weather,-2087.0,0.0,-2087.0,0.0,-2198.63824247415,-4285.63824247415,-2087.0,-0.0014285460808247164,55003.0,0
2021-05-17,final_macro_weather,-1016.0,0.0,-1016.0,0.0,1414.0422285909,398.0422285909001,-1016.0,0.00013268074286363336,49863.0,0
2021-05-18,final_macro_weather,-4026.0,0.0,-4026.0,0.0,1862.4986403427001,-2163.5013596573,-4026.0,-0.0007211671198857667,43256.0,0
2021-05-19,final_macro_weather,1286.0,0.0,1286.0,0.0,-2712.84205568675,-1426.84205568675,1286.0,-0.00047561401856225,63296.0,0
2021-05-20,final_macro_weather,566.0,0.0,566.0,0.0,-3893.52944837985,-3327.52944837985,566.0,-0.0011091764827932833,43319.0,0
2021-05-21,final_macro_weather,-389.0,0.0,-389.0,0.0,-1969.6142358277,-2358.6142358277,-389.0,-0.0007862047452759001,44346.0,0
2021-05-24,final_macro_weather,939.0,0.0,939.0,0.0,337.3821211456,1276.3821211456,939.0,0.00042546070704853334,65006.0,0
2021-05-25,final_macro_weather,1379.0,0.0,1379.0,0.0,2801.4290846344,4180.4290846344,1379.0,0.0013934763615448,58582.0,0
2021-05-26,final_macro_weather,692.0,0.0,692.0,0.0,-3743.81373128015,-3051.81373128015,692.0,-0.00101727124376005,43706.0,0
2021-05-27,final_macro_weather,-599.0,0.0,-599.0,0.0,1551.9767515572998,952.9767515572998,-599.0,0.00031765891718576664,64379.0,0
2021-05-28,final_macro_weather,2313.0,0.0,2313.0,0.0,817.4416052764999,3130.4416052765,2313.0,0.0010434805350921666,68950.0,0
2021-05-31,final_macro_weather,-2335.0,0.0,-2335.0,0.0,-696.6588623096,-3031.6588623096,-2335.0,-0.0010105529541032,72913.0,0
2021-06-01,final_macro_weather,1891.0,0.0,1891.0,0.0,564.62503626235,2455.62503626235,1891.0,0.0008185416787541167,88836.0,0
2021-06-02,final_macro_weather,4585.0,0.0,4585.0,0.0,-2131.1095625001,2453.8904374999,4585.0,0.0008179634791666333,88186.0,0
2021-06-03,final_macro_weather,7993.0,0.0,7993.0,0.0,66.59776621879999,8059.5977662188,7993.0,0.0026865325887395998,80508.0,0
2021-06-04,final_macro_weather,-6172.0,0.0,-6172.0,0.0,389.529763651,-5782.470236349,-6172.0,-0.0019274900787829999,58012.0,0
2021-06-07,final_macro_weather,0.0,0.0,0.0,0.0,-389.52976365095,-389.52976365095,0.0,-0.00012984325455031665,0.0,0
2021-06-08,final_macro_weather,0.0,0.0,0.0,0.0,-1161.35861723065,-1161.35861723065,0.0,-0.00038711953907688334,0.0,0
2021-06-09,final_macro_weather,0.0,0.0,0.0,0.0,385.9218872814,385.9218872814,0.0,0.00012864062909380002,0.0,0
2021-06-10,final_macro_weather,0.0,0.0,0.0,0.0,-539.9576430645,-539.9576430645,0.0,-0.0001799858810215,0.0,0
2021-06-11,final_macro_weather,4128.0,0.0,4128.0,0.0,0.0,4128.0,4128.0,0.001376,87050.0,0
2021-06-15,final_macro_weather,-889.0,0.0,-889.0,0.0,374.81287453205,-514.18712546795,-889.0,-0.00017139570848931666,66123.0,0
2021-06-16,final_macro_weather,4217.0,0.0,4217.0,0.0,753.0143254226,4970.0143254226,4217.0,0.0016566714418075335,81929.0,0
2021-06-17,final_macro_weather,5048.0,0.0,5048.0,0.0,-377.0741924282,4670.9258075718,5048.0,0.0015569752691905999,89316.0,0
2021-06-18,final_macro_weather,4275.0,0.0,4275.0,233.02323648911198,1388.20205156365,5896.225288052761,4508.023236489112,0.0019654084293509204,89398.0,0
2021-06-21,final_macro_weather,-7315.0,0.0,-7315.0,876.2059956087222,-298.81536388660004,-6737.609368277877,-6438.794004391278,-0.0022458697894259592,70694.0,0
2021-06-22,final_macro_weather,0.0,0.0,0.0,273.99188388247757,1104.49950708715,1378.4913909696277,273.99188388247757,0.0004594971303232092,0.0,0
2021-06-23,final_macro_weather,0.0,0.0,0.0,-728.9269262231273,412.46732089529996,-316.4596053278274,-728.9269262231273,-0.00010548653510927579,0.0,0
2021-06-24,final_macro_weather,0.0,0.0,0.0,-260.8382972245701,904.8588347105,644.0205374859299,-260.8382972245701,0.00021467351249530997,0.0,0
2021-06-25,final_macro_weather,0.0,0.0,0.0,308.19753340159133,1117.2534303746,1425.4509637761912,308.19753340159133,0.0004751503212587304,0.0,0
2021-06-28,final_macro_weather,0.0,0.0,0.0,-432.7339018834873,-41.9558494670221,-474.6897513505094,-432.7339018834873,-0.0001582299171168365,0.0,0
2021-06-29,final_macro_weather,0.0,0.0,0.0,-1129.5799519607156,858.19676003265,-271.38319192806557,-1129.5799519607156,-9.046106397602185e-05,0.0,0
2021-06-30,final_macro_weather,0.0,0.0,0.0,1418.2657407023746,306.47923928225003,1724.7449799846247,1418.2657407023746,0.0005749149933282083,0.0,0
2021-07-01,final_macro_weather,0.0,0.0,0.0,294.5166366828595,1523.3537627536998,1817.8703994365592,294.5166366828595,0.0006059567998121864,0.0,0
2021-07-02,final_macro_weather,0.0,0.0,0.0,424.4370679614976,-1434.57441083595,-1010.1373428744523,424.4370679614976,-0.00033671244762481745,0.0,0
2021-07-05,final_macro_weather,0.0,0.0,0.0,1221.5893398373398,718.7451956768499,1940.3345355141896,1221.5893398373398,0.0006467781785047299,0.0,0
2021-07-06,final_macro_weather,-3523.0,0.0,-3523.0,-109.73754546094042,-524.16899775205,-4156.90654321299,-3632.7375454609405,-0.00138563551440433,59334.0,0
2021-07-07,final_macro_weather,3197.0,0.0,3197.0,-466.70640839171193,395.78350854415004,3126.077100152438,2730.293591608288,0.0010420257000508127,42300.0,0
2021-07-08,final_macro_weather,2489.0,0.0,2489.0,794.2061099462436,-1404.79481696395,1878.4112929822934,3283.2061099462435,0.0006261370976607645,32217.0,0
2021-07-09,final_macro_weather,-1238.0,0.0,-1238.0,-535.4100621574491,505.15398793705003,-1268.2560742203991,-1773.4100621574491,-0.00042275202474013305,61175.0,0
2021-07-12,final_macro_weather,-2185.0,0.0,-2185.0,1231.348489162266,-3201.41204365255,-4155.063554490283,-953.6515108377339,-0.0013850211848300945,49155.0,0
2021-07-13,final_macro_weather,1076.0,0.0,1076.0,479.55703981770034,-742.72351609385,812.8335237238504,1555.5570398177003,0.00027094450790795014,64773.0,0
2021-07-14,final_macro_weather,1250.0,0.0,1250.0,2035.4473779298505,-701.5230346186,2583.9243433112506,3285.4473779298505,0.0008613081144370835,34320.0,0
2021-07-15,final_macro_weather,5541.0,0.0,5541.0,-686.6122566428453,0.0,4854.387743357154,4854.387743357154,0.001618129247785718,63119.0,0
2021-07-16,final_macro_weather,4383.0,0.0,4383.0,-2507.9844434638944,812.65061639325,2687.6661729293555,1875.0155565361056,0.0008958887243097852,63469.0,0
2021-07-19,final_macro_weather,-3133.0,0.0,-3133.0,1940.1462052770237,185.4324624291,-1007.4213322938763,-1192.8537947229763,-0.0003358071107646254,81276.0,0
2021-07-20,final_macro_weather,1270.0,0.0,1270.0,-961.7696021220486,0.0,308.2303978779514,308.2303978779514,0.00010274346595931714,43285.0,0
2021-07-21,final_macro_weather,-3555.0,0.0,-3555.0,-2051.4984704798053,0.0,-5606.498470479805,-5606.498470479805,-0.0018688328234932683,20919.0,0
2021-07-22,final_macro_weather,6316.0,0.0,6316.0,1176.741278542245,0.0,7492.741278542245,7492.741278542245,0.0024975804261807484,32088.0,0
2021-07-23,final_macro_weather,-2298.0,0.0,-2298.0,698.4866418927213,-3758.19446460355,-5357.707822710829,-1599.5133581072787,-0.0017859026075702762,76435.0,0
2021-07-26,final_macro_weather,-4256.0,0.0,-4256.0,-2203.6006760446617,-3553.8313705975,-10013.432046642161,-6459.600676044662,-0.003337810682214054,51075.0,0
2021-07-27,final_macro_weather,252.0,0.0,252.0,2769.0703845354083,47.357454629721005,3068.427839165129,3021.0703845354083,0.0010228092797217097,47614.0,0
2021-07-28,final_macro_weather,4384.0,0.0,4384.0,862.570362107152,2391.0445939733,7637.6149560804515,5246.570362107152,0.002545871652026817,109685.0,0
2021-07-29,final_macro_weather,-1446.0,0.0,-1446.0,917.2457586525161,-529.96803225445,-1058.722273601934,-528.7542413474839,-0.000352907424533978,68480.0,0
2021-07-30,final_macro_weather,-7687.0,0.0,-7687.0,-3215.0530883066003,-2532.0786175806998,-13434.1317058873,-10902.0530883066,-0.004478043901962433,95308.0,0
2021-08-02,final_macro_weather,0.0,0.0,0.0,-6.857324346250295,4899.32036531035,4892.4630409640995,-6.857324346250295,0.0016308210136546997,0.0,0
2021-08-03,final_macro_weather,0.0,0.0,0.0,287.6803212825103,-2324.3675390303,-2036.6872177477899,287.6803212825103,-0.0006788957392492633,0.0,0
2021-08-04,final_macro_weather,3427.0,0.0,3427.0,-425.49129195273775,2837.7798569260003,5839.2885649732625,3001.508708047262,0.0019464295216577543,36540.0,0
2021-08-05,final_macro_weather,-961.0,0.0,-961.0,-1471.5977052504757,-844.1897823036,-3276.787487554076,-2432.597705250476,-0.0010922624958513588,46713.0,0
2021-08-06,final_macro_weather,2758.0,0.0,2758.0,-7161.426240817764,1221.2403601823,-3182.185880635464,-4403.426240817764,-0.001060728626878488,34921.0,0
2021-08-09,final_macro_weather,2672.0,0.0,2672.0,-1154.6549636234533,-2741.60806332405,-1224.2630269475032,1517.3450363765467,-0.00040808767564916776,91657.0,0
2021-08-10,final_macro_weather,24.0,0.0,24.0,-274.4365643990548,-283.71232882055,-534.1488932196048,-250.43656439905482,-0.0001780496310732016,92479.0,0
2021-08-11,final_macro_weather,5855.0,0.0,5855.0,2483.5863194919643,-4697.4314224234495,3641.1548970685144,8338.586319491964,0.001213718299022838,93316.0,0
2021-08-12,final_macro_weather,0.0,0.0,0.0,301.3532917475428,-400.87445423005,-99.52116248250718,301.3532917475428,-3.317372082750239e-05,0.0,0
2021-08-13,final_macro_weather,-535.0,0.0,-535.0,2184.801314899298,664.1224322174501,2313.923747116748,1649.8013148992982,0.0007713079157055827,41473.0,0
2021-08-16,final_macro_weather,1746.0,0.0,1746.0,2578.8929048723267,-103.5368236118,4221.3560812605265,4324.892904872327,0.0014071186937535088,25888.0,0
2021-08-17,final_macro_weather,-4163.0,0.0,-4163.0,260.4395018666968,494.10899260255,-3408.451505530753,-3902.560498133303,-0.0011361505018435843,79261.0,0
2021-08-18,final_macro_weather,1760.0,0.0,1760.0,-769.1479417775723,-229.2433789158,761.6086793066277,990.8520582224277,0.0002538695597688759,48214.0,0
2021-08-19,final_macro_weather,-8246.0,0.0,-8246.0,835.2109435237858,35.14780352097211,-7375.641252955243,-7410.789056476215,-0.0024585470843184144,109349.0,0
2021-08-20,final_macro_weather,3819.0,0.0,3819.0,-425.49422741919466,-1502.9480942205,1890.5576783603055,3393.5057725808056,0.0006301858927867685,43890.0,0
2021-08-23,final_macro_weather,0.0,0.0,0.0,956.4326051236301,2776.1577713403503,3732.5903764639806,956.4326051236301,0.0012441967921546602,0.0,0
2021-08-24,final_macro_weather,0.0,0.0,0.0,-735.8008471504983,-8594.105725976,-9329.906573126498,-735.8008471504983,-0.0031099688577088326,0.0,0
2021-08-25,final_macro_weather,0.0,0.0,0.0,-542.8570626054137,-912.1615041104,-1455.0185667158137,-542.8570626054137,-0.0004850061889052712,0.0,0
2021-08-26,final_macro_weather,0.0,0.0,0.0,1303.0701308220723,5828.9503563395,7132.020487161572,1303.0701308220723,0.002377340162387191,0.0,0
2021-08-27,final_macro_weather,0.0,0.0,0.0,431.2811785760975,123.48424707405,554.7654256501474,431.2811785760975,0.00018492180855004915,0.0,0
2021-08-30,final_macro_weather,0.0,0.0,0.0,-68.58952575359284,-1004.7071056069499,-1073.2966313605427,-68.58952575359284,-0.0003577655437868476,0.0,0
2021-08-31,final_macro_weather,0.0,0.0,0.0,95.96454075243302,-1267.58954805535,-1171.6250073029169,95.96454075243302,-0.0003905416691009723,0.0,0
2021-09-01,final_macro_weather,881.0,0.0,881.0,-219.52104352553886,1717.4870980718,2378.966054546261,661.4789564744611,0.0007929886848487537,21904.0,0
2021-09-02,final_macro_weather,-6159.0,0.0,-6159.0,-82.29872457055058,1893.6419921907,-4347.656732379851,-6241.298724570551,-0.0014492189107932836,100677.0,0
2021-09-03,final_macro_weather,0.0,0.0,0.0,806.6369327442806,4426.0404054877,5232.677338231981,806.6369327442806,0.0017442257794106602,0.0,0
