日期,final盈亏,news门控盈亏,dual盈亏,macro降权门控盈亏,weather_v3代理盈亏,组合_v3盈亏,组合日收益_3M,dual保证金
2025-01-10,-1588.4950999999924,424.99999999999136,-1163.495100000001,1396.6247830513032,-752.3962524751499,-519.2665694238477,-0.0001730888564746159,103518.75
2025-01-13,2345.1000000000004,-332.49999999998727,2012.600000000013,-3442.037835718509,-1356.4973057068498,-2785.935141425346,-0.000928645047141782,97058.9
2025-01-14,-521.7179999999862,516.5625000000143,-5.15549999997188,2202.4192159174913,744.2511837634501,2941.5148996809694,0.0009805049665603232,140538.575
2025-01-15,1154.3269999999932,2424.999999999981,3579.326999999974,1519.6435992115657,-1952.63868235465,3146.3319168568896,0.0010487773056189632,153659.925
2025-01-16,-478.33900000000943,987.49999999997,509.16099999996055,917.8969743611802,602.73355463465,2029.791528995791,0.0006765971763319303,141431.0
2025-01-17,1344.587000000004,-3550.0000000000136,-2205.4130000000096,-631.3098593950535,336.1120605383,-2500.6107988567633,-0.0008335369329522545,162719.025
2025-01-20,-4113.45,-275.0000000000091,-4388.450000000009,123.41123649602966,202.10190336315,-4062.9368601408296,-0.0013543122867136098,137030.45
2025-01-21,-666.0669999999996,1411.5400000000134,745.4730000000138,3673.744337307569,405.18674052135,4824.404077828933,0.0016081346926096443,142086.15
2025-01-22,-119.22599999999886,-25.000000000010232,-144.2260000000091,589.3222571117195,682.7179977428,1127.8142548545104,0.0003759380849515035,116837.725
2025-01-23,-515.0604999999989,-1362.4999999999998,-1877.560499999999,1806.6030929357585,806.5511077034,735.5937006391596,0.0002451979002130532,117493.875
2025-01-24,-1652.9719999999377,3099.9999999999877,1447.0280000000496,-1002.2693206305348,-665.83955606555,-221.08087669603526,-7.369362556534509e-05,135782.8
2025-01-27,2080.037999999784,7337.499999999998,9417.537999999782,15657.0140840888,1056.0002264481,26130.55231053668,0.008710184103512228,150947.6
2025-02-05,-2127.1960000000063,-1387.4124999999844,-3514.6084999999907,-1194.6912844140634,-2737.20256038375,-7446.502344797804,-0.0024821674482659348,91795.3
2025-02-06,-237.0000000000047,-2287.5000000000077,-2524.500000000012,-13.714285714285715,-474.05676539154996,-3012.2710511058476,-0.0010040903503686159,95647.875
2025-02-07,560.923999999992,162.49999999998636,723.4239999999784,0.0,1424.2736072581,2147.6976072580783,0.0007158992024193595,108398.95
2025-02-10,-1511.859400000004,2328.797499999995,816.9380999999912,0.0,1427.4973407472999,2244.435440747291,0.0007481451469157637,121017.575
2025-02-11,3317.564699999995,2762.5000000000005,6080.064699999995,0.0,245.31165655550004,6325.3763565554955,0.0021084587855184985,148329.2
2025-02-12,-1238.811099999988,1844.0679999999963,605.2569000000083,0.0,2000.2652318775001,2605.5221318775084,0.0008685073772925028,148301.975
2025-02-13,13271.580500000004,-3599.9999999999927,9671.580500000013,0.0,852.87168752605,10524.452187526063,0.0035081507291753545,140537.325
2025-02-14,-81.59100000000001,0.0,-81.59100000000001,0.0,-1256.98978286325,-1338.58078286325,-0.00044619359428775003,0.0
2025-02-17,0.0,0.0,0.0,0.0,-904.9705232793001,-904.9705232793001,-0.00030165684109310003,0.0
2025-02-18,0.0,0.0,0.0,0.0,1201.7483583348,1201.7483583348,0.00040058278611160004,0.0
2025-02-19,0.0,0.0,0.0,0.0,-189.28244552315002,-189.28244552315002,-6.309414850771667e-05,0.0
2025-02-20,0.0,0.0,0.0,0.0,252.31295362395002,252.31295362395002,8.410431787465e-05,0.0
2025-02-21,0.0,0.0,0.0,0.0,-568.4220321453,-568.4220321453,-0.0001894740107151,0.0
2025-02-24,0.0,0.0,0.0,0.0,-42.20834076909787,-42.20834076909787,-1.4069446923032625e-05,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06,0.0,0.0,0.0,0.0,-133.2622727497,-133.2622727497,-4.4420757583233334e-05,0.0
2025-03-07,0.0,0.0,0.0,0.0,66.61337754235,66.61337754235,2.220445918078333e-05,0.0
2025-03-10,0.0,0.0,0.0,0.0,-199.73373091189998,-199.73373091189998,-6.657791030396666e-05,0.0
2025-03-11,0.0,0.0,0.0,0.0,199.73373091189998,199.73373091189998,6.657791030396666e-05,0.0
2025-03-12,0.0,0.0,0.0,0.0,200.05339026015,200.05339026015,6.668446342005e-05,0.0
2025-03-13,0.0,0.0,0.0,0.0,-66.72004428484999,-66.72004428484999,-2.2240014761616663e-05,0.0
2025-03-14,315.3920000000026,2287.500000000006,2602.8920000000085,0.0,133.47572010374998,2736.3677201037585,0.0009121225733679195,192357.3
2025-03-17,-4002.9715000000015,3274.2367500000187,-728.7347499999828,0.0,803.8612912863,75.1265412863172,2.5042180428772402e-05,167954.8
2025-03-18,1273.6782499999867,4249.9999999999945,5523.678249999981,0.0,1012.1512790774001,6535.829529077381,0.002178609843025794,173195.35
2025-03-19,230.4250000000003,-969.702500000009,-739.2775000000087,0.0,67.76904476105,-671.5084552389587,-0.00022383615174631957,204460.425
2025-03-20,-3038.78,4800.000000000007,1761.220000000007,0.0,407.38765011335,2168.607650113357,0.0007228692167044523,210418.275
2025-03-21,-2016.919749999999,-4637.499999999974,-6654.419749999973,0.0,-1487.3079739518,-8141.7277239517725,-0.0027139092413172574,188819.675
2025-03-24,-125.1600000000029,2712.4999999999764,2587.3399999999733,0.0,403.8775726808,2991.217572680773,0.0009970725242269243,170344.05
2025-03-25,503.22799999999296,649.999999999982,1153.227999999975,0.0,-403.8775726808,749.3504273191751,0.0002497834757730584,179727.225
2025-03-26,-65.94680000000153,-2327.499999999998,-2393.4468,0.0,0.0,-2393.4468,-0.0007978156000000001,119818.925
2025-03-27,1910.6639999999916,1699.999999999984,3610.663999999975,0.0,0.0,3610.663999999975,0.0012035546666666584,176328.05
2025-03-28,71.0119999999923,6599.999999999989,6671.0119999999815,0.0,0.0,6671.0119999999815,0.0022236706666666603,174540.65
2025-03-31,-1247.0524999999932,-9675.000000000013,-10922.052500000003,0.0,1132.34736297825,-9789.705137021754,-0.003263235045673918,127327.95
2025-04-01,458.47339999998974,1287.499999999984,1745.973399999974,0.0,703.7607594507,2449.734159450674,0.0008165780531502246,143925.45
2025-04-02,1836.591400000005,3010.792499999985,4847.38389999999,0.0,226.8416031266,5074.2255031265895,0.0016914085010421966,133980.775
2025-04-03,-1921.097199999997,-4174.999999999998,-6096.097199999995,0.0,-2140.35650720855,-8236.453707208544,-0.002745484569069515,140996.225
2025-04-07,-453.8188000001154,1474.9999999999957,1021.18119999988,0.0,-777.90176209885,243.27943790103006,8.109314596701002e-05,158820.725
2025-04-08,2804.99999999995,-7812.500000000019,-5007.500000000069,0.0,-507.18581839355005,-5514.685818393619,-0.0018382286061312063,158614.075
2025-04-09,-3197.003999999949,4175.000000000015,977.9960000000656,0.0,1326.9987292505,2304.994729250566,0.0007683315764168552,188020.0
2025-04-10,245.3369999999713,-1157.699000000026,-912.3620000000546,0.0,-482.8287135041,-1395.1907135041547,-0.0004650635711680516,138461.3
2025-04-11,-731.6175000000012,562.5000000000127,-169.11749999998847,0.0,-526.9378008132,-696.0553008131885,-0.00023201843360439616,134031.125
2025-04-14,4783.760000000015,2271.2499999999736,7055.009999999988,0.0,-465.5498863728,6589.460113627189,0.0021964867045423963,147084.85
2025-04-15,512.0960000000132,462.50000000001,974.5960000000232,0.0,231.52373760225,1206.1197376022733,0.0004020399125340911,136317.25
2025-04-16,695.8600000000814,474.9999999999994,1170.8600000000808,0.0,516.63310029215,1687.4931002922308,0.0005624977000974103,138089.525
2025-04-17,1978.860999999997,-2159.6260000000093,-180.7650000000124,0.0,384.97056405985,204.2055640598376,6.80685213532792e-05,104063.425
2025-04-18,-3639.168999999898,337.49999999999864,-3301.6689999999,0.0,998.1948243968999,-2303.474175603,-0.0007678247252009999,158854.675
2025-04-21,1174.5865000000058,3562.500000000009,4737.086500000015,0.0,5155.4162422687,9892.502742268716,0.003297500914089572,134523.65
2025-04-22,-3253.9098000000054,-2175.0000000000214,-5428.909800000027,0.0,-2436.522529637,-7865.432329637027,-0.0026218107765456754,85275.875
2025-04-23,249.095,2649.9999999999964,2899.094999999996,0.0,1644.76057218885,4543.855572188846,0.0015146185240629488,116031.025
2025-04-24,1194.9999999999982,1265.88850000001,2460.888500000008,0.0,-275.6340697892,2185.254430210808,0.0007284181434036027,89679.175
2025-04-25,-1971.164500000005,-1774.9999999999957,-3746.1645000000008,0.0,137.74106076955,-3608.4234392304506,-0.0012028078130768168,137924.0
2025-04-28,2083.500000000009,2849.9999999999977,4933.500000000007,0.0,1455.5196337436,6389.019633743607,0.002129673211247869,127530.7
2025-04-29,783.5352499999975,2499.999999999986,3283.5352499999835,0.0,-1386.5921437147501,1896.9431062852334,0.0006323143687617445,70759.4
2025-04-30,2030.0000000000005,4475.000000000016,6505.000000000016,0.0,276.09066994445,6781.090669944467,0.0022603635566481556,70382.6
2025-05-06,-453.79999999999296,-1297.9587500000082,-1751.758750000001,0.0,-69.07985807205,-1820.838608072051,-0.0006069462026906837,110439.25
2025-05-07,962.9493999999996,-756.2500000000119,206.6993999999878,0.0,484.36263206924997,691.0620320692378,0.00023035401068974593,136030.35
2025-05-08,1728.851999999997,4412.50000000002,6141.352000000017,0.0,69.34812937925,6210.700129379267,0.0020702333764597556,132822.95
2025-05-09,-988.8244999999944,-3024.99999999997,-4013.824499999964,0.0,-484.63090337644996,-4498.455403376413,-0.0014994851344588044,141693.325
2025-05-12,1659.2240000000031,-1818.537500000004,-159.31350000000066,0.0,69.11805539665,-90.19544460335065,-3.0065148201116883e-05,127973.15
2025-05-13,-210.9129999999964,-4442.499999999976,-4653.412999999973,0.0,-758.20469575005,-5411.617695750023,-0.0018038725652500076,151739.4
2025-05-14,-933.6240000000035,4125.000000000007,3191.376000000004,0.0,-685.3087340929,2506.067265907104,0.0008353557553023679,175654.3
2025-05-15,1318.3695000000005,-925.000000000002,393.3694999999984,0.0,754.04670668015,1147.4162066801484,0.0003824720688933828,160253.2
2025-05-16,-589.8480000000056,175.00000000000767,-414.847999999998,0.0,897.0504963053501,482.20249630535204,0.00016073416543511734,135736.45
2025-05-19,1074.3040000000217,4275.000000000014,5349.304000000036,0.0,-1308.9124834119002,4040.3915165881353,0.001346797172196045,199484.3
2025-05-20,-925.7260000001796,-3296.713749999969,-4222.439750000149,0.0,411.86198710655,-3810.577762893599,-0.0012701925876311996,235527.5
2025-05-21,692.1949999999996,-3312.500000000001,-2620.305000000001,0.0,0.0,-2620.305000000001,-0.0008734350000000004,212445.375
2025-05-22,2413.5879999998792,1324.99999999998,3738.587999999859,0.0,0.0,3738.587999999859,0.0012461959999999531,234849.25
2025-05-23,-906.149999999936,2662.4999999999905,1756.3500000000545,0.0,0.0,1756.3500000000545,0.0005854500000000182,201854.25
2025-05-26,-1183.641000000037,5012.500000000015,3828.8589999999776,0.0,0.0,3828.8589999999776,0.001276286333333326,161969.625
2025-05-27,618.8780000000048,6798.010624999977,7416.888624999982,0.0,0.0,7416.888624999982,0.0024722962083333273,139039.3375
2025-05-28,-374.18650000000486,-1575.0000000000186,-1949.1865000000237,0.0,0.0,-1949.1865000000237,-0.0006497288333333413,143296.4625
2025-05-29,-421.4045000000025,-5006.249999999978,-5427.6544999999805,0.0,216.0761125772,-5211.578387422781,-0.0017371927958075937,123656.9125
2025-05-30,230.410000000055,5418.74999999998,5649.160000000035,0.0,650.47848437835,6299.638484378385,0.002099879494792795,160974.55
2025-06-03,-1224.3735000000042,-7193.750000000019,-8418.123500000023,0.0,-3638.785651079,-12056.909151079024,-0.004018969717026341,167050.6
2025-06-04,1012.5490000000086,2404.0912499999986,3416.640250000007,0.0,391.8498506714,3808.490100671407,0.0012694967002238023,152119.4
2025-06-05,4507.244000000015,-2012.4999999999757,2494.74400000004,0.0,-65.39367138415001,2429.3503286158902,0.0008097834428719634,149410.05
2025-06-06,3137.7869999999907,-274.9999999999627,2862.787000000028,0.0,-1817.2698057534,1045.517194246628,0.00034850573141554265,165010.45
2025-06-09,320.01399999999603,4197.00625,4517.020249999996,0.0,-770.81436445795,3746.205885542046,0.001248735295180682,127661.3
2025-06-10,735.00000000001,-252.97750000002716,482.02249999998287,0.0,1481.59425841355,1963.6167584135328,0.0006545389194711776,150547.85
2025-06-11,-464.999999999997,4857.07625000001,4392.076250000013,0.0,-194.25023334175,4197.826016658263,0.0013992753388860878,193367.85
2025-06-12,-996.5000000000038,3568.749999999987,2572.249999999983,0.0,64.7165429936,2636.966542993583,0.0008789888476645277,195241.6
2025-06-13,-238.22850000000292,1087.5000000000284,849.2715000000255,0.0,-129.39959747705,719.8719025229755,0.00023995730084099183,163434.7
2025-06-16,-464.7260000000033,2293.7500000000005,1829.0239999999967,0.0,258.9332878252,2087.9572878251965,0.0006959857626083988,169394.925
2025-06-17,1977.784000000012,5112.500000000021,7090.284000000033,0.0,-1417.54096467275,5672.743035327283,0.0018909143451090943,182668.85
2025-06-18,-3363.768749999997,-5181.24999999998,-8545.018749999977,0.0,-6004.1556297723,-14549.174379772277,-0.004849724793257426,215516.775
2025-06-19,1425.5444000000057,-156.2499999999934,1269.294400000012,0.0,1659.72440825485,2929.018808254862,0.0009763396027516206,181358.625
2025-06-20,-368.30179999999785,3728.992499999986,3360.6906999999883,0.0,0.0,3360.6906999999883,0.0011202302333333295,184429.2
2025-06-23,-5738.3043000000125,-1575.0000000000473,-7313.30430000006,0.0,-482.39326632115,-7795.69756632121,-0.002598565855440403,198082.35000000003
2025-06-24,1053.891999999987,-3356.25,-2302.358000000013,0.0,-2738.20472839295,-5040.5627283929625,-0.0016801875761309874,151396.0
2025-06-25,-2726.073499999988,-6106.249999999969,-8832.323499999957,0.0,945.6309873833501,-7886.692512616607,-0.0026288975042055357,163610.75
2025-06-26,316.6429999999948,-2906.2500000000045,-2589.60700000001,0.0,-59.31198213295,-2648.91898213296,-0.00088297299404432,184154.775
2025-06-27,-788.500000000005,1761.311250000018,972.8112500000128,0.0,-532.5451842015,440.26606579851284,0.00014675535526617096,239088.375
2025-06-30,1197.500000000004,2746.951249999982,3944.4512499999855,0.0,-2860.2695532588,1084.1816967411855,0.0003613938989137285,223097.225
2025-07-01,-178.8580000000024,-8631.250000000022,-8810.108000000024,0.0,-805.3410277748001,-9615.449027774825,-0.0032051496759249415,170028.275
2025-07-02,-703.7505000000109,762.5000000000355,58.74950000002457,0.0,805.34102777485,864.0905277748745,0.0002880301759249582,175759.875
2025-07-03,-184.73199999999375,762.5000000000002,577.7680000000064,0.0,6272.0207221636,6849.7887221636065,0.0022832629073878687,180563.1
2025-07-04,-185.07799999985505,3050.208749999986,2865.1307500001312,0.0,-121.30034915979999,2743.830400840331,0.0009146101336134437,194792.8
2025-07-07,-907.7620000001324,1637.4999999999875,729.737999999855,0.0,242.71852286375,972.456522863605,0.00032415217428786834,197403.15
2025-07-08,107.39549999999493,4631.250000000016,4738.645500000011,0.0,-121.41817370394999,4617.227326296062,0.0015390757754320205,177969.15
2025-07-09,2337.1789999999914,-2518.750000000025,-181.571000000034,0.0,-1807.2603969037,-1988.831396903734,-0.0006629437989679113,187481.1
2025-07-10,-650.8540000000521,4400.000000000029,3749.145999999977,0.0,-358.3375602595,3390.808439740477,0.0011302694799134923,200640.05
2025-07-11,420.9480000000107,2805.2749999999714,3226.222999999982,0.0,2773.8716635598503,6000.094663559832,0.002000031554519944,178747.4
2025-07-14,-1123.4129999997283,3268.7499999999886,2145.33700000026,0.0,0.0,2145.33700000026,0.0007151123333334201,178184.1
2025-07-15,2634.3609999999903,-1974.9999999999975,659.3609999999926,0.0,0.0,659.3609999999926,0.00021978699999999752,174115.3
2025-07-16,8534.999999999985,2325.000000000025,10860.000000000013,0.0,0.0,10860.000000000013,0.0036200000000000043,174366.85
2025-07-17,-16.14,0.0,-16.14,0.0,489.237415142,473.097415142,0.00015769913838066668,0.0
2025-07-18,0.0,0.0,0.0,0.0,245.33864598105,245.33864598105,8.177954866035e-05,0.0
2025-07-21,0.0,0.0,0.0,0.0,-1828.4090011463002,-1828.4090011463002,-0.0006094696670487668,0.0
2025-07-22,0.0,0.0,0.0,0.0,-1144.31056916475,-1144.31056916475,-0.00038143685638825,0.0
2025-07-23,0.0,0.0,0.0,0.0,661.2181804286,661.2181804286,0.00022040606014286668,0.0
2025-07-24,0.0,0.0,0.0,0.0,968.0590494347,968.0590494347,0.0003226863498115667,0.0
2025-07-25,0.0,0.0,0.0,0.0,-3000.6241584072,-3000.6241584072,-0.0010002080528024,0.0
2025-07-28,0.0,0.0,0.0,0.0,-1297.7936302772,-1297.7936302772,-0.00043259787675906667,0.0
2025-07-29,0.0,0.0,0.0,732.6823164119014,0.0,732.6823164119014,0.00024422743880396714,0.0
2025-07-30,0.0,0.0,0.0,-1209.6035023039105,1179.2540291698,-30.34947313411044,-1.011649104470348e-05,0.0
2025-07-31,0.0,0.0,0.0,233.04026977550416,-2405.6128497022,-2172.5725799266957,-0.0007241908599755653,0.0
2025-08-01,0.0,0.0,0.0,3670.4629131065294,640.8776564791,4311.340569585629,0.0014371135231952097,0.0
2025-08-04,0.0,0.0,0.0,376.87842601111157,171.54993176425,548.4283577753615,0.00018280945259178719,0.0
2025-08-05,0.0,0.0,0.0,370.0311640429126,-470.0747837925,-100.04361974958738,-3.334787324986246e-05,0.0
2025-08-06,0.0,0.0,0.0,445.3460422352168,-1831.9548472411,-1386.6088050058831,-0.00046220293500196105,0.0
2025-08-07,0.0,0.0,0.0,917.2965327412855,-3532.357483678,-2615.060950936714,-0.0008716869836455713,0.0
2025-08-08,0.0,0.0,0.0,-2839.98242176424,-1031.54925761405,-3871.53167937829,-0.0012905105597927633,0.0
2025-08-11,0.0,0.0,0.0,-1188.919156373856,3131.5590928724,1942.639936498544,0.0006475466454995147,0.0
2025-08-12,0.0,0.0,0.0,595.9054411892994,2876.0822811756498,3471.987722364949,0.0011573292407883163,0.0
2025-08-13,0.0,0.0,0.0,322.09164750440283,-495.68502063554996,-173.59337313114713,-5.786445771038238e-05,0.0
2025-08-14,0.0,0.0,0.0,-1044.319931675513,-713.655314136,-1757.975245811513,-0.0005859917486038377,0.0
2025-08-15,0.0,0.0,0.0,677.994542984652,1358.1169466198498,2036.111489604502,0.0006787038298681673,0.0
2025-08-18,0.0,0.0,0.0,-865.3991011876285,-1402.16681793725,-2267.5659191248787,-0.0007558553063749596,0.0
2025-08-19,0.0,0.0,0.0,-851.6451080733818,-593.23825691015,-1444.883364983532,-0.00048162778832784396,0.0
2025-08-20,0.0,0.0,0.0,828.4211849305792,871.51144202095,1699.932626951529,0.000566644208983843,0.0
2025-08-21,0.0,0.0,0.0,-556.0082462877735,2614.1108418856497,2058.102595597876,0.0006860341985326254,0.0
2025-08-22,0.0,0.0,0.0,2015.2017926179278,-1290.3971041391,724.8046884788278,0.0002416015628262759,0.0
2025-08-25,0.0,0.0,0.0,671.1586976918412,194.85808513400002,866.0167828258412,0.0002886722609419471,0.0
2025-08-26,0.0,0.0,0.0,-27.429971941131104,1949.09560378735,1921.665631846219,0.0006405552106154063,0.0
2025-08-27,0.0,0.0,0.0,753.2285195148147,1203.03141010615,1956.2599296209646,0.0006520866432069882,0.0
2025-08-28,-611.6305000000007,-1787.4999999999868,-2399.1304999999875,1273.9210104984543,-664.5679887123499,-1789.7774782138831,-0.0005965924927379611,114637.7
2025-08-29,-3036.711499999999,-691.2499999999986,-3727.9614999999976,10040.914419935347,1518.69514465335,7831.6480645886995,0.0026105493548628997,64937.7
2025-09-01,319.67000000001866,200.0000000000162,519.6700000000349,2736.0591894777717,-198.27400946104999,3057.4551800167565,0.0010191517266722521,114905.1
2025-09-02,-737.0819999999921,-437.4999999999818,-1174.581999999974,7167.174523440575,-547.46606498715,5445.126458453451,0.001815042152817817,114511.5
2025-09-03,-3023.0000000000014,-837.4999999999791,-3860.499999999981,-1208.1560346674603,4742.7959362298,-325.8600984376417,-0.00010862003281254722,107296.3
2025-09-04,293.6603999999932,-5487.500000000007,-5193.839600000014,1821.0373440796152,336.55049423005,-3036.2517616903488,-0.0010120839205634497,107538.3
2025-09-05,-4266.360000000022,1235.6862500000034,-3030.673750000019,5037.926890640542,-358.5598643656,1648.6932762749234,0.0005495644254249744,196836.6
2025-09-08,-37.05185,0.0,-37.05185,4186.093244286166,-3497.79598235355,651.2454119326162,0.00021708180397753872,0.0
2025-09-09,0.0,0.0,0.0,-411.7229396266407,932.69156198965,520.9686223630093,0.00017365620745433646,0.0
2025-09-10,993.4590000000323,299.9999999999956,1293.459000000028,-1978.2576739694182,-272.09028379150004,-956.8889577608902,-0.00031896298592029674,165100.4
2025-09-11,5501.5000000000055,150.0000000000082,5651.500000000014,2531.5403337778985,1942.9264360025,10125.96676978041,0.00337532225659347,163499.9
2025-09-12,-21.41425,0.0,-21.41425,-6.857142857142858,2916.892455804,2888.621062946857,0.0009628736876489523,0.0
2025-09-15,0.0,0.0,0.0,0.0,-558.20501912425,-558.20501912425,-0.00018606833970808334,0.0
2025-09-16,0.0,0.0,0.0,0.0,75.57893694185,75.57893694185,2.5192978980616668e-05,0.0
2025-09-17,-447.5940000000039,900.0000000000013,452.4059999999974,0.0,2410.30748458985,2862.713484589847,0.0009542378281966157,86912.1
2025-09-18,830.3959999999958,-12.4999999999975,817.8959999999983,0.0,-766.50964305155,51.386356948448224,1.7128785649482743e-05,79495.8
2025-09-19,447.27999999999474,5810.54218749999,6257.822187499985,0.0,-700.609027007,5557.2131604929855,0.0018524043868309952,138105.3
2025-09-22,233.38674999998935,3218.74999999999,3452.136749999979,0.0,-522.8917687633,2929.2449812366795,0.0009764149937455598,182557.2
2025-09-23,576.7600000000165,818.7500000000108,1395.5100000000273,0.0,0.0,1395.5100000000273,0.0004651700000000091,173730.6
2025-09-24,510.9999999999936,-1162.5000000000114,-651.5000000000177,0.0,-2183.9636007859503,-2835.463600785968,-0.0009451545335953227,175272.80000000002
2025-09-25,-1070.3809999999996,2215.148750000006,1144.7677500000066,0.0,-3483.3714728467,-2338.603722846693,-0.0007795345742822311,65504.3
2025-09-26,-1379.5429999999988,-446.7424999999898,-1826.2854999999888,7345.782355026501,4111.6570085007,9631.153863527212,0.0032103846211757373,95014.1
2025-09-29,1928.5750000000075,2224.999999999995,4153.575000000003,5406.2549047306875,1092.71457294645,10652.54447767714,0.0035508481592257135,65091.00000000001
2025-09-30,-385.7719999999914,874.999999999992,489.22800000000063,27070.470937655686,-1607.0010126917,25952.697924963984,0.008650899308321329,74011.1
2025-10-09,1077.4800000000143,2049.999999999999,3127.480000000013,-13.714285714285715,-2102.8002135854,1010.9655007003275,0.00033698850023344254,106076.9
2025-10-10,3950.051999999997,1700.0000000000075,5650.052000000004,17456.769116188025,0.0,23106.821116188028,0.00770227370539601,94830.30000000002
2025-10-13,-1271.999999999989,2487.5000000000027,1215.5000000000136,-13.714285714285715,282.10348240779996,1483.8891966935278,0.0004946297322311759,131004.35
2025-10-14,626.0399999999944,424.9999999999831,1051.0399999999777,0.0,-112.9178035233,938.1221964766777,0.00031270739882555923,127774.55
2025-10-15,-3952.000000000006,-4349.999999999993,-8301.999999999998,0.0,-2444.47148321015,-10746.471483210149,-0.0035821571610700495,132465.0
2025-10-16,3698.056000000018,5799.9999999999945,9498.056000000011,0.0,-372.15554166305003,9125.90045833696,0.0030419668194456534,133925.7
2025-10-17,985.3619999999872,13292.499999999998,14277.861999999985,0.0,881.2269598267001,15159.088959826684,0.005053029653275561,103173.1
2025-10-20,-698.8680000000013,-852.3499999999935,-1551.2179999999948,0.0,115.4094810078,-1435.8085189921949,-0.00047860283966406496,101072.575
2025-10-21,-154.99999999999963,-1162.5000000000086,-1317.5000000000082,0.0,-230.92561528004998,-1548.425615280058,-0.0005161418717600193,75844.625
2025-10-22,1416.5629999999933,1475.000000000005,2891.5629999999983,0.0,668.51242789005,3560.0754278900486,0.0011866918092966828,75169.0
2025-10-23,-218.99800000000107,-349.9999999999932,-568.9979999999942,0.0,-230.11788531445,-799.1158853144443,-0.0002663719617714814,76211.6
2025-10-24,388.9999999999908,-199.99999999997812,189.00000000001265,0.0,-46.07445684306542,142.92554315694724,4.764184771898241e-05,81032.90000000001
2025-10-27,438.96959999999103,225.00000000000276,663.9695999999938,0.0,528.83367758595,1192.8032775859438,0.0003976010925286479,101828.5
2025-10-28,210.69450000000728,-762.499999999998,-551.8054999999906,6778.6362697078175,252.13174405115,6478.962513758977,0.0021596541712529923,105984.25
2025-10-29,451.09100000000194,2037.499999999996,2488.5909999999976,-13.714285714285715,-642.792968364,1832.0837459217119,0.0006106945819739039,113836.675
2025-10-30,-2973.000000000023,119.75624999998628,-2853.243750000037,0.0,206.97272689285,-2646.271023107187,-0.0008820903410357289,133889.025
2025-10-31,5338.560000000021,-612.5000000000118,4726.0600000000095,0.0,458.7161111203,5184.77611112031,0.00172825870370677,112896.45
2025-11-03,31.470000000004237,-2487.500000000001,-2456.029999999997,0.0,-114.5213089724,-2570.5513089723972,-0.0008568504363241325,100141.775
2025-11-04,107.2320000000138,-987.5000000000064,-880.2679999999924,0.0,-943.05351161555,-1823.3215116155425,-0.0006077738372051809,97926.95
2025-11-05,-121.76199999997068,-774.9999999999961,-896.7619999999667,0.0,-23.090422158569375,-919.8524221585361,-0.0003066174740528454,112798.475
2025-11-06,698.5245000000039,2748.3394999999964,3446.8640000000005,0.0,161.54345458925,3608.4074545892504,0.0012028024848630835,108477.55
2025-11-07,-164.38600000000335,4449.999999999997,4285.613999999994,0.0,-182.9918393703,4102.622160629694,0.001367540720209898,101890.0
2025-11-10,-97.49999999999648,-149.99999999999673,-247.4999999999932,0.0,1348.6291818042,1101.1291818042068,0.00036704306060140226,108935.15
2025-11-11,-637.5549999999794,-999.9999999999887,-1637.5549999999682,0.0,1730.5920725677001,93.03707256773191,3.1012357522577306e-05,129346.85
2025-11-12,1632.0000000000043,3324.99999999998,4956.9999999999845,0.0,2163.38552977635,7120.385529776335,0.0023734618432587782,100771.0
2025-11-13,-1366.5559999999973,-1380.7145000000114,-2747.2705000000087,0.0,-544.3666741715999,-3291.6371741716084,-0.001097212391390536,84788.5
2025-11-14,-750.0000000000024,525.000000000005,-224.99999999999736,0.0,-879.5706115903,-1104.5706115902974,-0.0003681902038634325,67980.7
2025-11-17,-2004.0252000000044,924.9999999999956,-1079.025200000009,0.0,-806.45441018605,-1885.4796101860588,-0.0006284932033953529,90508.5
2025-11-18,5971.762099999998,575.0000000000045,6546.762100000003,0.0,604.3525068229,7151.114606822903,0.0023837048689409677,78179.7
2025-11-19,124.80199999999752,449.9999999999972,574.8019999999947,0.0,67.33100081994999,642.1330008199446,0.0002140443336066482,84624.4
2025-11-20,-8082.999999999994,612.5000000000027,-7470.499999999991,0.0,3344.45284423965,-4126.047155760341,-0.0013753490519201137,84892.1
2025-11-21,-22.1592,0.0,-22.1592,0.0,-2872.117599362,-2894.276799362,-0.0009647589331206667,0.0
2025-11-24,0.0,0.0,0.0,0.0,881.9575258361,881.9575258361,0.00029398584194536664,0.0
2025-11-25,0.0,0.0,0.0,0.0,-272.0349278244,-272.0349278244,-9.067830927479999e-05,0.0
2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27,0.0,0.0,0.0,0.0,1572.3477758575,1572.3477758575,0.0005241159252858333,0.0
2025-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
